id,title,genres,original_language,popularity,release_date,budget,revenue,runtime,status,vote_average,vote_count
196,Back to the Future Part III,Adventure-Comedy-Science Fiction,en,29.181,1990-05-25,40000000.0,244527583.0,119.0,Released,7.46,9249.0
300669,Don't Breathe,Thriller-Horror,en,29.176,2016-06-08,9900000.0,159047649.0,89.0,Released,7.007,6608.0
597890,Voyagers,Science Fiction-Thriller,en,29.175,2021-04-08,20000000.0,4298184.0,108.0,Released,5.996,699.0
10637,Remember the Titans,Drama,en,29.152,2000-09-29,30000000.0,136700000.0,113.0,Released,7.6,2483.0
36095,Cure,Crime-Thriller-Horror-Mystery,ja,29.148,1997-12-27,20000.0,99000.0,111.0,Released,7.4,466.0
8619,Master and Commander: The Far Side of the World,Adventure-Drama-War,en,29.14,2003-11-14,150000000.0,212000000.0,138.0,Released,7.2,3126.0
65759,Happy Feet Two,Animation-Comedy-Family,en,29.138,2011-11-18,130000000.0,150406466.0,100.0,Released,6.1,1379.0
539537,Fantasy Island,Horror-Fantasy-Adventure-Mystery-Action,en,29.136,2020-02-12,7000000.0,49447308.0,109.0,Released,5.898,2071.0
6637,National Treasure: Book of Secrets,Action-Adventure-Mystery-Thriller,en,29.113,2007-12-13,130000000.0,459242249.0,124.0,Released,6.3,4556.0
151960,Planes,Animation-Family-Adventure-Comedy,en,29.112,2013-08-09,50000000.0,219788712.0,91.0,Released,5.9,1453.0
9889,Shallow Hal,Comedy-Romance,en,29.105,2001-11-01,40000000.0,141069860.0,114.0,Released,6.148,2555.0
8358,Cast Away,Adventure-Drama,en,29.094,2000-12-22,90000000.0,429632142.0,143.0,Released,7.658,10288.0
24831,Piranha,Horror-Comedy-Science Fiction,en,29.087,1978-08-03,660000.0,16000000.0,94.0,Released,5.9,623.0
458897,Charlie's Angels,Action-Adventure-Comedy,en,29.086,2019-11-14,48000000.0,73279888.0,118.0,Released,6.5,2617.0
2289,Cold Mountain,Drama-War-History-Adventure-Romance,en,29.046,2003-12-24,79000000.0,173013509.0,154.0,Released,6.932,1532.0
83389,From Up on Poppy Hill,Animation-Drama,ja,29.044,2011-07-16,22000000.0,61037844.0,91.0,Released,7.5,1444.0
249660,God's Not Dead,Drama,en,29.04,2014-03-21,17000000.0,29789000.0,113.0,Released,6.0,796.0
321258,The Boy,Horror-Thriller-Mystery,en,29.038,2016-01-22,10000000.0,73929392.0,97.0,Released,5.9,3402.0
2501,The Bourne Identity,Action-Drama-Mystery-Thriller,en,29.036,2002-06-14,60000000.0,214034224.0,119.0,Released,7.456,8420.0
9352,EuroTrip,Comedy,en,29.034,2004-02-20,25000000.0,20796847.0,93.0,Released,6.6,2328.0
299687,The 5th Wave,Science Fiction-Adventure-Action,en,29.019,2016-01-14,38000000.0,109906372.0,112.0,Released,5.9,5298.0
319,True Romance,Action-Crime-Romance,en,28.998,1993-09-09,12500000.0,12600000.0,120.0,Released,7.544,2302.0
7340,Carrie,Horror-Thriller,en,28.983,1976-11-03,1800000.0,25878153.0,98.0,Released,7.281,3376.0
9472,DodgeBall: A True Underdog Story,Comedy,en,28.969,2004-06-18,20000000.0,167722310.0,92.0,Released,6.3,3025.0
2649,The Game,Drama-Thriller-Mystery,en,28.957,1997-09-12,50000000.0,109423648.0,129.0,Released,7.556,5615.0
35019,Nanny McPhee and the Big Bang,Comedy-Fantasy-Family,en,28.952,2010-03-26,25000000.0,123276807.0,109.0,Released,6.3,1636.0
7345,There Will Be Blood,Drama,en,28.933,2007-12-26,25000000.0,77208711.0,158.0,Released,8.088,6063.0
235260,Son of God,Drama,en,28.889,2014-02-28,22000000.0,67800064.0,138.0,Released,6.9,257.0
81796,Lockout,Action-Thriller-Science Fiction,en,28.864,2012-04-12,20000000.0,32948113.0,95.0,Released,5.9,1637.0
708,The Living Daylights,Action-Adventure-Thriller,en,28.862,1987-06-29,40000000.0,191185897.0,130.0,Released,6.5,1538.0
59,A History of Violence,Drama-Thriller-Crime,en,28.82,2005-09-23,32000000.0,60740827.0,96.0,Released,7.168,2945.0
6978,Big Trouble in Little China,Action-Adventure-Comedy-Fantasy,en,28.819,1986-05-30,25000000.0,11000000.0,99.0,Released,7.2,2529.0
644,A.I. Artificial Intelligence,Drama-Science Fiction-Adventure,en,28.782,2001-06-29,100000000.0,235926552.0,146.0,Released,7.042,5737.0
1620,Hitman,Action-Thriller-Drama,en,28.75,2007-11-21,24000000.0,99965753.0,89.0,Released,6.1,2859.0
10326,Forever Young,Adventure-Fantasy-Drama-Science Fiction-Romance,en,28.734,1992-12-16,20000000.0,128000000.0,102.0,Released,6.5,865.0
257211,The Intern,Comedy,en,28.728,2015-09-23,35000000.0,194564672.0,121.0,Released,7.196,5929.0
23827,Paranormal Activity,Horror-Mystery,en,28.722,2007-09-14,215000.0,193355800.0,85.0,Released,6.0,4585.0
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Drama-Comedy-War,en,28.71,1964-01-29,1800000.0,9523464.0,95.0,Released,8.1,5100.0
72570,The Vow,Drama-Romance,en,28.686,2012-02-05,30000000.0,196114570.0,104.0,Released,7.22,3611.0
11683,Land of the Dead,Horror-Science Fiction,en,28.663,2005-06-18,15000000.0,47074133.0,93.0,Released,6.195,1445.0
10402,Deuce Bigalow: Male Gigolo,Comedy,en,28.648,1999-12-10,17000000.0,65535067.0,88.0,Released,5.9,1172.0
314,Catwoman,Action-Fantasy-Crime,en,28.626,2004-07-22,100000000.0,82102379.0,104.0,Released,4.6,3204.0
123103,Aftershock,Horror-Thriller,es,28.625,2012-09-12,2000000.0,58510.0,89.0,Released,5.1,266.0
255343,Escobar: Paradise Lost,Thriller-Romance,en,28.584,2014-10-11,17000000.0,3758328.0,120.0,Released,6.3,708.0
391,A Fistful of Dollars,Western,it,28.568,1964-01-18,200000.0,14500000.0,99.0,Released,7.862,3604.0
9303,Bound,Drama-Thriller,en,28.546,1996-09-13,4500000.0,7011317.0,105.0,Released,7.158,752.0
10708,Daddy Day Care,Comedy-Family,en,28.542,2003-05-09,60000000.0,164433867.0,92.0,Released,5.9,1858.0
544,There's Something About Mary,Romance-Comedy,en,28.541,1998-07-15,23000000.0,369884651.0,119.0,Released,6.579,4398.0
588,Silent Hill,Horror-Mystery,en,28.54,2006-04-21,50000000.0,100600000.0,125.0,Released,6.5,4010.0
454,Romeo + Juliet,Drama-Romance,en,28.53,1996-11-01,14500000.0,147298761.0,120.0,Released,6.795,4763.0
145135,Dark Skies,Science Fiction-Thriller-Horror,en,28.529,2013-02-21,3500000.0,25174316.0,97.0,Released,6.3,1526.0
37710,The Tourist,Action-Thriller-Romance,en,28.507,2010-12-08,100000000.0,278731369.0,103.0,Released,6.2,4915.0
2064,While You Were Sleeping,Romance-Comedy,en,28.49,1995-04-21,17000000.0,182057016.0,103.0,Released,7.0,1604.0
37786,Sex and the City 2,Comedy-Drama-Romance,en,28.486,2010-05-26,100000000.0,290745055.0,146.0,Released,6.1,1469.0
6145,Fracture,Thriller,en,28.475,2007-04-19,10000000.0,91354215.0,113.0,Released,7.279,3435.0
64686,47 Ronin,Drama-Action-Fantasy,en,28.443,2013-12-06,175000000.0,150962475.0,119.0,Released,6.148,3389.0
2251,Unfaithful,Thriller-Drama,en,28.44,2002-05-10,50000000.0,119137784.0,124.0,Released,6.6,1293.0
11001,Blue Streak,Action-Comedy-Crime,en,28.439,1999-09-17,65000000.0,117758500.0,93.0,Released,6.47,1301.0
243688,Poltergeist,Horror,en,28.427,2015-05-20,35000000.0,95437994.0,93.0,Released,5.2,2066.0
1634,Free Willy,Family-Adventure-Drama,en,28.425,1993-07-16,20000000.0,153698625.0,112.0,Released,6.189,1588.0
9257,S.W.A.T.,Action-Thriller-Crime,en,28.422,2003-08-08,80000000.0,116643346.0,117.0,Released,6.1,2188.0
14306,Marley & Me,Comedy-Family,en,28.412,2008-12-25,60000000.0,255743093.0,115.0,Released,7.203,4159.0
8204,The Spiderwick Chronicles,Family-Adventure-Fantasy-Drama,en,28.412,2008-02-14,90000000.0,164170327.0,95.0,Released,6.6,2324.0
782,Gattaca,Thriller-Science Fiction-Mystery-Romance,en,28.372,1997-09-07,36000000.0,12532777.0,106.0,Released,7.548,5506.0
9603,Clueless,Comedy-Romance,en,28.372,1995-10-20,12000000.0,56631572.0,97.0,Released,7.3,3799.0
97,Tron,Science Fiction-Action-Adventure,en,28.362,1982-07-09,17000000.0,33000000.0,96.0,Released,6.7,1920.0
644495,House of Gucci,Drama-Crime-History,en,28.34,2021-11-24,75000000.0,153235995.0,158.0,Released,6.6,2508.0
700,Octopussy,Adventure-Action-Thriller,en,28.336,1983-06-05,27500000.0,187500000.0,131.0,Released,6.3,1641.0
49017,Dracula Untold,Horror-Action-Drama-Fantasy-War,en,28.323,2014-10-01,70000000.0,217124280.0,92.0,Released,6.388,5497.0
116745,The Secret Life of Walter Mitty,Adventure-Comedy-Drama-Fantasy,en,28.32,2013-12-18,90000000.0,188133322.0,114.0,Released,7.162,6843.0
10184,He's Just Not That Into You,Comedy-Romance-Drama,en,28.283,2009-02-06,40000000.0,178866158.0,129.0,Released,6.5,3467.0
29427,The Crazies,Mystery-Horror-Action,en,28.28,2010-02-26,20000000.0,54956140.0,101.0,Released,6.2,1770.0
10024,My Sister's Keeper,Drama,en,28.261,2009-06-26,30000000.0,95714875.0,109.0,Released,7.354,1874.0
41436,Paranormal Activity 2,Horror-Mystery-Fantasy,en,28.241,2010-10-20,3000000.0,177512032.0,91.0,Released,5.7,2146.0
37735,Easy A,Comedy,en,28.232,2010-09-16,8000000.0,75026327.0,93.0,Released,6.8,6265.0
333596,Woodlawn,Drama,en,28.226,2015-10-15,12000000.0,14394097.0,123.0,Released,7.0,161.0
332567,The Shallows,Horror-Drama-Thriller,en,28.221,2016-06-24,17000000.0,119100758.0,86.0,Released,6.354,4630.0
262504,Allegiant,Adventure-Science Fiction-Action-Mystery,en,28.211,2016-03-09,110000000.0,179246868.0,120.0,Released,6.1,6050.0
18405,The Last House on the Left,Crime-Thriller-Horror-Drama,en,28.157,2009-03-13,15000000.0,32721635.0,110.0,Released,6.4,1468.0
9398,Zoolander,Comedy,en,28.148,2001-09-28,28000000.0,60780981.0,90.0,Released,6.201,4163.0
847,Willow,Action-Adventure-Fantasy,en,28.14,1988-05-20,35000000.0,57269863.0,126.0,Released,7.0,1653.0
746,The Last Emperor,Drama-History,en,28.132,1987-10-04,23000000.0,43984230.0,163.0,Released,7.63,1401.0
20178,World's Greatest Dad,Comedy-Romance-Drama,en,28.108,2009-08-20,10000000.0,221805.0,99.0,Released,6.6,490.0
9475,Scent of a Woman,Drama,en,28.093,1992-12-23,31000000.0,134095253.0,156.0,Released,7.748,2796.0
295693,The Boss Baby,Animation-Comedy-Family,en,28.085,2017-03-23,125000000.0,527965936.0,97.0,Released,6.4,6839.0
491418,Instant Family,Comedy,en,28.081,2018-11-16,48000000.0,120989656.0,118.0,Released,7.6,2491.0
1788,Footloose,Drama-Romance,en,28.068,1984-02-17,8200000.0,80035402.0,107.0,Released,6.7,1749.0
197,Braveheart,Action-Drama-History-War,en,28.04,1995-05-24,72000000.0,213216216.0,178.0,Released,7.9,9078.0
533,Wallace & Gromit: The Curse of the Were-Rabbit,Adventure-Animation-Comedy-Family,en,28.04,2005-09-04,30000000.0,192610372.0,85.0,Released,7.034,2389.0
180299,The Raid 2,Action-Crime-Thriller,id,28.035,2014-03-27,4500000.0,6566916.0,150.0,Released,7.632,2028.0
3073,Bud Abbott and Lou Costello Meet Frankenstein,Comedy-Horror,en,28.028,1948-06-15,800000.0,4812444.0,83.0,Released,7.1,284.0
74998,Seeking Justice,Action-Drama-Thriller,en,28.026,2011-09-02,17000000.0,14089528.0,105.0,Released,5.9,869.0
1584,School of Rock,Comedy-Music-Family,en,28.006,2003-10-03,35000000.0,131095990.0,110.0,Released,7.1,4943.0
881,A Few Good Men,Drama,en,27.998,1992-12-11,40000000.0,243240178.0,138.0,Released,7.511,2993.0
22824,The Fourth Kind,Mystery-Science Fiction-Thriller,en,27.983,2009-11-06,10000000.0,47709193.0,98.0,Released,6.3,1473.0
401981,Red Sparrow,Mystery-Thriller,en,27.98,2018-02-28,69000000.0,151572634.0,140.0,Released,6.531,5516.0
11887,High School Musical 3: Senior Year,Comedy-Romance-Drama-Family-Music,en,27.976,2008-10-11,11000000.0,252900000.0,111.0,Released,6.6,3402.0
338766,Hell or High Water,Western-Crime-Drama-Thriller,en,27.976,2016-08-11,12000000.0,37589296.0,102.0,Released,7.305,3986.0
1562,28 Weeks Later,Horror-Thriller-Science Fiction,en,27.972,2007-04-26,15000000.0,65048678.0,100.0,Released,6.6,3661.0
184314,Young & Beautiful,Drama,fr,27.966,2013-08-21,4645437.0,9757417.0,95.0,Released,6.4,1055.0
82507,Sinister,Horror-Thriller-Mystery,en,27.959,2012-03-29,3000000.0,82515113.0,110.0,Released,6.9,5175.0
2742,Naked Lunch,Crime-Drama,en,27.955,1991-12-27,16000000.0,2641357.0,115.0,Released,7.0,1034.0
1018,Mulholland Drive,Thriller-Drama-Mystery,en,27.946,2001-06-06,15000000.0,20271129.0,147.0,Released,7.829,5578.0
558,Spider-Man 2,Action-Adventure-Fantasy,en,27.938,2004-06-25,200000000.0,783766341.0,127.0,Released,7.238,13544.0
800497,Werewolves Within,Horror-Comedy,en,27.936,2021-06-25,6500000.0,937490.0,97.0,Released,6.0,384.0
10537,The Doors,Music-Drama-History,en,27.891,1991-03-01,38000000.0,34416893.0,140.0,Released,7.12,1363.0
343795,90 Minutes in Heaven,Drama,en,27.886,2015-09-11,5000000.0,4842699.0,121.0,Released,6.1,133.0
14,American Beauty,Drama,en,27.872,1999-09-15,15000000.0,356296601.0,122.0,Released,8.031,10841.0
23023,Tooth Fairy,Comedy-Family-Fantasy,en,27.867,2010-01-14,48000000.0,112462508.0,101.0,Released,5.474,1767.0
38322,"Big Mommas: Like Father, Like Son",Crime-Comedy-Action,en,27.855,2011-02-16,32000000.0,83615414.0,107.0,Released,5.521,1074.0
258509,Alvin and the Chipmunks: The Road Chip,Adventure-Animation-Comedy-Family,en,27.845,2015-12-17,90000000.0,233755553.0,92.0,Released,6.015,1488.0
72571,Paranormal Activity 3,Horror-Mystery,en,27.84,2011-10-19,5000000.0,207039844.0,94.0,Released,5.9,1930.0
434555,The Possession of Hannah Grace,Horror-Drama,en,27.826,2018-11-29,9500000.0,43016528.0,86.0,Released,5.5,1129.0
1571,Live Free or Die Hard,Action-Thriller,en,27.82,2007-06-20,110000000.0,383531464.0,128.0,Released,6.604,5342.0
9481,The Bone Collector,Drama-Mystery-Thriller-Crime,en,27.8,1999-11-04,73000000.0,151493655.0,118.0,Released,6.771,3019.0
289720,Outcast,Action,en,27.793,2014-09-26,25000000.0,5148503.0,98.0,Released,5.0,397.0
2300,Space Jam,Family-Animation-Comedy-Science Fiction,en,27.782,1996-11-15,80000000.0,250200000.0,88.0,Released,6.8,5383.0
2268,The Golden Compass,Adventure-Fantasy,en,27.779,2007-12-04,180000000.0,372234864.0,113.0,Released,6.0,4111.0
665,Ben-Hur,Action-Drama-History,en,27.772,1959-11-18,15000000.0,164000000.0,222.0,Released,7.8,2276.0
310307,The Founder,Drama-History,en,27.749,2016-09-13,15000000.0,24121245.0,115.0,Released,7.105,4347.0
10431,War,Action-Thriller,en,27.741,2007-08-24,25000000.0,40452643.0,103.0,Released,6.3,1412.0
398978,The Irishman,Crime-Drama-History,en,27.739,2019-11-01,159000000.0,968853.0,209.0,Released,7.6,5902.0
13991,College,Comedy,en,27.726,2008-08-28,7000000.0,6265483.0,94.0,Released,4.636,129.0
192141,No Escape,Thriller,en,27.725,2015-08-26,5000000.0,54418872.0,103.0,Released,6.911,2244.0
329833,Zoolander 2,Comedy-Adventure-Action,en,27.719,2016-02-06,50000000.0,56722693.0,100.0,Released,4.866,1992.0
9909,Dangerous Minds,Drama,en,27.697,1995-08-11,23000000.0,179519401.0,99.0,Released,6.966,1094.0
334533,Captain Fantastic,Adventure-Drama,en,27.694,2016-07-08,5000000.0,23123592.0,118.0,Released,7.922,5758.0
438650,Cold Pursuit,Action-Crime-Thriller,en,27.691,2019-02-07,60000000.0,76419755.0,119.0,Released,5.7,2210.0
883502,Fortress: Sniper's Eye,Action-Thriller-Crime,en,27.68,2022-04-29,22000000.0,69075.0,87.0,Released,5.489,136.0
204436,Jack and the Cuckoo-Clock Heart,Animation-Romance-Adventure-Drama-Fantasy,fr,27.679,2014-02-05,33746302.0,3445000.0,94.0,Released,7.189,600.0
591120,The Pirates: The Last Royal Treasure,Action-Adventure-Comedy,ko,27.676,2022-01-26,19597380.0,10247262.0,126.0,Released,6.8,136.0
11774,Lemony Snicket's A Series of Unfortunate Events,Adventure-Comedy-Family,en,27.666,2004-12-16,140000000.0,209073645.0,108.0,Released,6.8,4546.0
9350,Cliffhanger,Action-Adventure-Thriller,en,27.66,1993-05-28,70000000.0,255000211.0,112.0,Released,6.5,1997.0
8469,Animal House,Comedy,en,27.653,1978-07-27,2700000.0,141000000.0,109.0,Released,7.0,1289.0
15789,A Goofy Movie,Romance-Animation-Family-Comedy-Adventure,en,27.642,1995-04-07,18000000.0,35348597.0,78.0,Released,6.987,1613.0
658,Goldfinger,Adventure-Action-Thriller,en,27.619,1964-09-20,2500000.0,124881062.0,110.0,Released,7.3,3086.0
19124,Blind Fury,Action-Thriller,en,27.611,1989-08-17,20000000.0,2700000.0,86.0,Released,6.6,430.0
9392,The Descent,Adventure-Horror,en,27.607,2005-07-08,3500000.0,57130027.0,99.0,Released,6.964,3545.0
941,Lethal Weapon,Adventure-Action-Comedy-Thriller-Crime,en,27.602,1987-03-06,15000000.0,120207127.0,110.0,Released,7.278,4057.0
508763,A Dog's Way Home,Drama-Adventure-Family,en,27.601,2019-01-10,18000000.0,17643857.0,96.0,Released,7.3,955.0
668,On Her Majesty's Secret Service,Adventure-Action-Thriller,en,27.599,1969-12-18,6000000.0,64574493.0,142.0,Released,6.6,1561.0
104,Run Lola Run,Action-Drama-Thriller,de,27.59,1998-03-03,1530000.0,7267585.0,81.0,Released,7.303,2124.0
93856,Chernobyl Diaries,Horror-Thriller,en,27.555,2012-05-24,1000000.0,38390020.0,88.0,Released,5.2,1412.0
254904,The November Man,Crime-Action-Thriller,en,27.551,2014-08-27,15000000.0,32556119.0,108.0,Released,6.093,1319.0
9476,A Knight's Tale,Adventure-Drama-Romance-Action,en,27.518,2001-05-11,65000000.0,117487473.0,132.0,Released,6.862,2659.0
504827,The Bob's Burgers Movie,Animation-Adventure-Comedy,en,27.508,2022-05-26,38000000.0,34148750.0,102.0,Released,7.1,206.0
10734,Escape from Alcatraz,Drama-Thriller,en,27.505,1979-06-22,8000000.0,43004381.0,113.0,Released,7.541,2381.0
13207,Friday the 13th,Horror,en,27.499,2009-02-11,19000000.0,91509154.0,97.0,Released,5.7,2215.0
445571,Game Night,Mystery-Comedy-Crime,en,27.499,2018-02-22,37000000.0,117501013.0,100.0,Released,6.845,5145.0
2898,As Good as It Gets,Drama-Comedy-Romance,en,27.498,1997-12-19,50000000.0,314178011.0,139.0,Released,7.395,3280.0
116149,Paddington,Comedy-Adventure-Family,en,27.495,2014-11-24,55000000.0,259207227.0,96.0,Released,7.1,3465.0
60307,Diary of a Wimpy Kid: Rodrick Rules,Family-Comedy,en,27.494,2011-03-25,21000000.0,72526996.0,99.0,Released,6.6,946.0
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Science Fiction-Adventure-Action-Comedy-Family,en,27.492,1991-03-22,25000000.0,78656813.0,88.0,Released,6.1,925.0
18840,The White Countess,Drama-History-Family-Romance,en,27.488,2005-10-30,16000000.0,4092682.0,135.0,Released,6.3,67.0
336882,The Wave,Thriller,no,27.48,2015-08-28,5904067.0,12975143.0,104.0,Released,6.7,1122.0
164,Breakfast at Tiffany's,Comedy-Romance,en,27.466,1961-10-06,2500000.0,9500000.0,114.0,Released,7.687,3746.0
10603,George of the Jungle,Adventure-Comedy-Family-Romance,en,27.453,1997-07-15,55000000.0,174463257.0,93.0,Released,5.6,1819.0
2640,Heathers,Comedy-Crime,en,27.446,1989-03-31,3000000.0,1108462.0,103.0,Released,7.3,1488.0
10218,Swingers,Comedy,en,27.429,1996-10-18,200000.0,4505922.0,96.0,Released,6.9,696.0
10925,The Return of the Living Dead,Horror-Comedy,en,27.426,1985-04-25,4000000.0,14237880.0,91.0,Released,7.1,1729.0
238615,Self/less,Science Fiction-Mystery-Thriller-Action,en,27.426,2015-07-10,26000000.0,31807156.0,117.0,Released,6.402,2771.0
197796,Beauty and the Beast,Fantasy-Romance,fr,27.411,2014-02-12,33000000.0,49100000.0,112.0,Released,6.133,1949.0
57201,The Lone Ranger,Action-Adventure-Western,en,27.391,2013-07-03,215000000.0,260502115.0,149.0,Released,6.1,5351.0
458305,Vivarium,Science Fiction-Thriller-Mystery,en,27.389,2019-09-07,3947600.0,487625.0,97.0,Released,6.1,1587.0
222936,Aloha,Drama-Comedy-Romance,en,27.345,2015-05-29,37000000.0,26250020.0,105.0,Released,5.5,1964.0
9461,Enter the Dragon,Action,en,27.335,1973-08-17,10000000.0,21485066.0,102.0,Released,7.419,1548.0
360365,Tini: The New Life of Violetta,Comedy-Drama-Music,es,27.331,2016-05-04,19201483.0,17000172.0,95.0,Released,7.3,359.0
473309,Apostasy,Drama,en,27.329,2017-09-29,500000.0,434336.0,94.0,Released,6.8,46.0
856,Who Framed Roger Rabbit,Fantasy-Animation-Comedy-Crime,en,27.276,1988-06-21,70000000.0,329803958.0,104.0,Released,7.514,5015.0
280217,The Lego Movie 2: The Second Part,Action-Adventure-Animation-Comedy-Family,en,27.269,2019-02-06,99000000.0,192456290.0,106.0,Released,6.7,1840.0
77951,Walking with Dinosaurs,Animation-Family-Adventure,en,27.268,2013-12-18,80000000.0,126500000.0,87.0,Released,6.1,464.0
9877,Urban Legend,Horror-Mystery,en,27.265,1998-09-25,14000000.0,72527595.0,100.0,Released,5.7,1188.0
2666,Dark City,Mystery-Science Fiction,en,27.26,1998-02-27,27000000.0,27200316.0,100.0,Released,7.327,2526.0
241239,A Most Violent Year,Crime-Drama-Thriller,en,27.254,2014-12-31,20000000.0,12007070.0,124.0,Released,6.607,1381.0
56288,Spy Kids: All the Time in the World,Family-Comedy-Action,en,27.251,2011-08-18,27000000.0,85564310.0,89.0,Released,4.723,844.0
47327,Drive Angry,Fantasy-Thriller-Action-Crime,en,27.241,2011-02-24,50000000.0,40909909.0,105.0,Released,5.476,1604.0
800823,The Kids Are Alright: Destination Asturias,Comedy-Family,es,27.229,2021-07-08,5308245.0,3468053.0,89.0,Released,5.2,61.0
12118,Police Academy 3: Back in Training,Comedy-Crime,en,27.218,1986-03-20,12000000.0,107600000.0,84.0,Released,5.764,1040.0
474335,Uncle Drew,Comedy,en,27.201,2018-06-27,19000000.0,17665000.0,103.0,Released,6.8,479.0
829,Chinatown,Crime-Drama-Mystery-Thriller,en,27.192,1974-06-20,6000000.0,30000000.0,130.0,Released,7.924,3224.0
996,Double Indemnity,Crime-Thriller,en,27.183,1944-07-06,927262.0,2500000.0,107.0,Released,8.1,1733.0
324668,Jason Bourne,Action-Thriller-Mystery,en,27.179,2016-07-27,120000000.0,415484914.0,123.0,Released,6.3,5226.0
655,"Paris, Texas",Drama,en,27.169,1984-07-16,1750000.0,2181987.0,145.0,Released,8.1,1640.0
10865,Atlantis: The Lost Empire,Animation-Family-Adventure-Science Fiction,en,27.157,2001-06-02,120000000.0,186053725.0,95.0,Released,7.0,4147.0
419680,Daddy's Home 2,Comedy,en,27.15,2017-11-09,69000000.0,180613180.0,100.0,Released,6.3,2254.0
59967,Looper,Action-Thriller-Science Fiction,en,27.15,2012-09-26,30000000.0,47042000.0,118.0,Released,6.868,9287.0
3093,Basic Instinct 2,Crime-Mystery-Thriller,en,27.145,2006-03-29,70000000.0,38629478.0,114.0,Released,5.1,674.0
5176,3:10 to Yuma,Western,en,27.133,2007-09-06,55000000.0,70016220.0,122.0,Released,7.197,3087.0
170522,Asterix: The Mansions of the Gods,Animation-Comedy-Adventure-Family,fr,27.112,2014-11-26,30000000.0,42830578.0,85.0,Released,6.8,1165.0
957,Spaceballs,Comedy-Science Fiction,en,27.111,1987-06-24,22700000.0,38119483.0,96.0,Released,6.827,2530.0
587272,Father There Is Only One,Comedy,es,27.099,2019-08-02,3400000.0,15894372.0,95.0,Released,7.7,618.0
393,Kill Bill: Vol. 2,Action-Crime-Thriller,en,27.084,2004-04-16,30000000.0,152159461.0,136.0,Released,7.9,12423.0
4476,Legends of the Fall,Adventure-Drama-Romance-War-Western,en,27.074,1994-12-16,30000000.0,160638883.0,133.0,Released,7.4,2178.0
10781,The Texas Chainsaw Massacre: The Beginning,Horror-Thriller,en,27.066,2006-10-05,16000000.0,107363905.0,91.0,Released,6.105,1515.0
397852,Rendel,Fantasy-Action-Crime,fi,27.024,2017-09-22,1686858.0,1891907.0,105.0,Released,5.4,171.0
36669,Die Another Day,Adventure-Action-Thriller,en,27.024,2002-11-17,140000000.0,431971116.0,133.0,Released,6.0,3049.0
72559,G.I. Joe: Retaliation,Science Fiction-Adventure-Action-Thriller,en,27.013,2013-03-27,130000000.0,371876278.0,110.0,Released,5.6,5049.0
262841,Monster Trucks,Action-Comedy-Science Fiction,en,27.01,2016-12-21,125000000.0,64493915.0,104.0,Released,6.1,731.0
256961,Paul Blart: Mall Cop 2,Action-Comedy-Family,en,26.998,2015-04-16,38000000.0,107597242.0,94.0,Released,5.2,1372.0
9693,Children of Men,Drama-Action-Thriller-Science Fiction,en,26.971,2006-09-22,76000000.0,70595464.0,109.0,Released,7.603,6229.0
296524,Deepwater Horizon,Drama-Action,en,26.966,2016-09-28,110000000.0,121790373.0,107.0,Released,6.8,4015.0
438799,Overlord,Horror-War-Science Fiction,en,26.964,2018-11-01,38000000.0,41657844.0,110.0,Released,6.699,2479.0
2698,Evan Almighty,Fantasy-Comedy-Family,en,26.96,2007-06-09,175000000.0,174440724.0,96.0,Released,5.546,3770.0
76489,The Three Stooges,Comedy,en,26.956,2012-04-13,30000000.0,54819301.0,92.0,Released,5.791,488.0
16140,Death Note: The Last Name,Fantasy-Thriller-Mystery,ja,26.939,2006-01-09,17000000.0,47919757.0,140.0,Released,6.911,445.0
17609,Antichrist,Drama-Horror-Thriller,en,26.93,2009-05-20,11000000.0,791867.0,108.0,Released,6.7,2210.0
6075,Carlito's Way,Crime-Thriller-Drama-Romance,en,26.921,1993-11-10,30000000.0,63848322.0,144.0,Released,7.824,2722.0
1268,Mr. Bean's Holiday,Family-Comedy,en,26.912,2007-03-22,25000000.0,232225908.0,90.0,Released,6.4,2772.0
9323,Ghost in the Shell,Action-Animation-Science Fiction,ja,26.909,1995-11-18,3000000.0,515905.0,82.0,Released,7.934,2883.0
1635,The Island,Action-Thriller-Science Fiction-Adventure,en,26.902,2005-07-21,126000000.0,162949164.0,136.0,Released,6.7,4791.0
395992,Life,Horror-Science Fiction-Mystery-Thriller,en,26.886,2017-03-22,58000000.0,100541806.0,104.0,Released,6.4,6553.0
5689,The Blue Lagoon,Romance-Adventure,en,26.881,1980-07-05,4500000.0,58853106.0,104.0,Released,6.2,1574.0
329996,Dumbo,Family-Fantasy-Adventure,en,26.865,2019-03-27,170000000.0,353284621.0,112.0,Released,6.7,3945.0
13885,Sweeney Todd: The Demon Barber of Fleet Street,Drama-Horror,en,26.847,2007-12-20,50000000.0,152000000.0,116.0,Released,7.2,5713.0
12110,Dracula: Dead and Loving It,Comedy-Horror-Fantasy,en,26.843,1995-12-22,30000000.0,10772144.0,88.0,Released,6.033,812.0
400157,Wonder Park,Comedy-Animation-Adventure-Family-Fantasy,en,26.832,2019-03-13,100000000.0,119559110.0,86.0,Released,6.5,590.0
